freq,statinfo,unit,currency,year,month,exchange_rate
M,END,NAC,MKD,2018,2,61.6647
M,END,NAC,MKD,2018,3,61.4943
M,END,NAC,MKD,2018,4,61.4933
M,END,NAC,MKD,2018,5,61.514
M,END,NAC,MKD,2018,6,61.4919
M,END,NAC,MKD,2018,7,61.495
M,END,NAC,MKD,2018,8,61.4913
M,END,NAC,MKD,2018,9,61.495
M,END,NAC,MKD,2018,10,61.495
M,END,NAC,MKD,2018,11,61.4945
M,END,NAC,MKD,2018,12,61.495
M,END,NAC,MKD,2019,1,61.5882
M,END,NAC,MKD,2019,2,61.495
M,END,NAC,MKD,2019,3,61.5449
M,END,NAC,MKD,2019,4,61.493
M,END,NAC,MKD,2019,5,61.4928
M,END,NAC,MKD,2019,6,61.5752
M,END,NAC,MKD,2019,7,61.495
M,END,NAC,MKD,2019,8,61.4855
M,END,NAC,MKD,2019,9,61.495
M,END,NAC,MKD,2019,10,61.5163
M,END,NAC,MKD,2019,11,61.4932
M,END,NAC,MKD,2019,12,61.4856
M,END,NAC,MKD,2020,1,61.678
M,END,NAC,MKD,2020,2,61.6697
M,END,NAC,MKD,2020,3,61.695
M,END,NAC,MKD,2020,4,61.6949
M,END,NAC,MKD,2020,5,61.698
M,END,NAC,MKD,2020,6,61.695
M,END,NAC,MKD,2020,7,61.6961
M,END,NAC,MKD,2020,8,61.695
M,END,NAC,MKD,2020,9,61.695
M,END,NAC,MKD,2020,10,61.695
M,END,NAC,MKD,2020,11,61.6951
M,END,NAC,MKD,2020,12,61.694
M,END,NAC,MKD,2021,1,61.6947
M,END,NAC,MKD,2021,2,61.6949
M,END,NAC,MKD,2021,3,61.6454
M,END,NAC,MKD,2021,4,61.605
M,END,NAC,MKD,2021,5,61.5797
M,END,NAC,MKD,2021,6,61.695
M,END,NAC,MKD,2021,7,61.476
M,END,NAC,MKD,2021,8,61.495
M,END,NAC,MKD,2021,9,61.6948
M,END,NAC,MKD,2021,10,61.695
M,END,NAC,MKD,2021,11,61.695
M,END,NAC,MKD,2021,12,61.627
M,END,NAC,MKD,2022,1,61.695
M,END,NAC,MKD,2022,2,61.695
M,END,NAC,MKD,2022,3,61.695
M,END,NAC,MKD,2022,4,61.545
M,END,NAC,MKD,2022,5,61.695
M,END,NAC,MKD,2022,6,61.695
M,END,NAC,MKD,2022,7,61.495
M,END,NAC,MKD,2022,8,61.493
M,END,NAC,MKD,2022,9,61.495
M,END,NAC,MKD,2022,10,61.6948
M,END,NAC,MKD,2022,11,61.695
M,END,NAC,MKD,2022,12,61.4939
M,END,NAC,MKD,2023,1,61.6948
M,END,NAC,MKD,2023,2,61.695
M,END,NAC,MKD,2023,3,61.695
M,END,NAC,MKD,2023,4,61.515
M,END,NAC,MKD,2023,5,61.495
M,END,NAC,MKD,2023,6,61.632
M,END,NAC,MKD,2023,7,61.495
M,END,NAC,MKD,2023,8,61.4885
M,END,NAC,MKD,2023,9,61.5047
M,END,NAC,MKD,2023,10,61.5103
M,END,NAC,MKD,2023,11,61.4928
M,END,NAC,MKD,2023,12,61.493
M,END,NAC,MKD,2024,1,61.695
M,END,NAC,MKD,2024,2,61.6943
M,END,NAC,MKD,2024,3,61.5094
M,END,NAC,MKD,2024,4,61.4901
M,END,NAC,MKD,2024,5,61.5572
M,END,NAC,MKD,2024,6,61.535
M,END,NAC,MKD,2024,7,61.4835
M,END,NAC,MKD,2024,8,61.4833
M,END,NAC,MKD,2024,9,61.4925
M,END,NAC,MKD,2024,10,61.4892
M,END,NAC,MKD,2024,11,61.493
M,END,NAC,MKD,2024,12,61.495
M,END,NAC,MKD,2025,1,61.4958
M,END,NAC,MKD,2025,2,61.624
M,END,NAC,MKD,2025,3,61.695
M,END,NAC,MKD,2025,4,61.6323
M,END,NAC,MKD,2025,5,61.6913
M,END,NAC,MKD,2025,6,61.656
M,END,NAC,MKD,2025,7,61.625
M,END,NAC,MKD,2025,8,61.487
M,END,NAC,MKD,2025,9,61.6946
M,END,NAC,MKD,2025,10,61.5726
M,END,NAC,MKD,2025,11,61.6888
M,END,NAC,MKD,2025,12,61.495
M,END,NAC,MXN,2015,1,16.8382
M,END,NAC,MXN,2015,2,16.8723
M,END,NAC,MXN,2015,3,16.5124
M,END,NAC,MXN,2015,4,17.0894
M,END,NAC,MXN,2015,5,16.8433
M,END,NAC,MXN,2015,6,17.5332
M,END,NAC,MXN,2015,7,17.7473
M,END,NAC,MXN,2015,8,18.913
M,END,NAC,MXN,2015,9,18.9768
M,END,NAC,MXN,2015,10,18.2497
M,END,NAC,MXN,2015,11,17.5569
M,END,NAC,MXN,2015,12,18.9145
M,END,NAC,MXN,2016,1,20.0054
M,END,NAC,MXN,2016,2,19.8005
M,END,NAC,MXN,2016,3,19.5903
M,END,NAC,MXN,2016,4,19.557
M,END,NAC,MXN,2016,5,20.5185
M,END,NAC,MXN,2016,6,20.6347
M,END,NAC,MXN,2016,7,21.0288
M,END,NAC,MXN,2016,8,20.9424
M,END,NAC,MXN,2016,9,21.7389
M,END,NAC,MXN,2016,10,20.715
M,END,NAC,MXN,2016,11,21.8775
M,END,NAC,MXN,2016,12,21.7719
M,END,NAC,MXN,2017,1,22.2855
M,END,NAC,MXN,2017,2,21.08
M,END,NAC,MXN,2017,3,20.0175
M,END,NAC,MXN,2017,4,20.75
M,END,NAC,MXN,2017,5,21.0559
M,END,NAC,MXN,2017,6,20.5839
M,END,NAC,MXN,2017,7,20.862
M,END,NAC,MXN,2017,8,21.0843
M,END,NAC,MXN,2017,9,21.4614
M,END,NAC,MXN,2017,10,22.2962
M,END,NAC,MXN,2017,11,22.0035
M,END,NAC,MXN,2017,12,23.6612
M,END,NAC,MXN,2018,1,23.2262
M,END,NAC,MXN,2018,2,22.9437
M,END,NAC,MXN,2018,3,22.5249
M,END,NAC,MXN,2018,4,22.5977
M,END,NAC,MXN,2018,5,23.2461
M,END,NAC,MXN,2018,6,22.8817
M,END,NAC,MXN,2018,7,21.782
M,END,NAC,MXN,2018,8,22.3628
M,END,NAC,MXN,2018,9,21.78
M,END,NAC,MXN,2018,10,22.9029
M,END,NAC,MXN,2018,11,23.091
M,END,NAC,MXN,2018,12,22.4921
M,END,NAC,MXN,2019,1,21.8999
M,END,NAC,MXN,2019,2,21.9073
M,END,NAC,MXN,2019,3,21.691
M,END,NAC,MXN,2019,4,21.2829
M,END,NAC,MXN,2019,5,21.8922
M,END,NAC,MXN,2019,6,21.8201
M,END,NAC,MXN,2019,7,21.2005
M,END,NAC,MXN,2019,8,22.1567
M,END,NAC,MXN,2019,9,21.4522
M,END,NAC,MXN,2019,10,21.3265
M,END,NAC,MXN,2019,11,21.4483
M,END,NAC,MXN,2019,12,21.2202
M,END,NAC,MXN,2020,1,20.8044
M,END,NAC,MXN,2020,2,21.637
M,END,NAC,MXN,2020,3,26.1772
M,END,NAC,MXN,2020,4,25.7953
M,END,NAC,MXN,2020,5,24.57
M,END,NAC,MXN,2020,6,25.947
M,END,NAC,MXN,2020,7,26.278
M,END,NAC,MXN,2020,8,26.059
M,END,NAC,MXN,2020,9,26.1848
M,END,NAC,MXN,2020,10,24.8416
M,END,NAC,MXN,2020,11,24.0499
M,END,NAC,MXN,2020,12,24.416
M,END,NAC,MXN,2021,1,24.5417
M,END,NAC,MXN,2021,2,25.2879
M,END,NAC,MXN,2021,3,24.0506
M,END,NAC,MXN,2021,4,24.2345
M,END,NAC,MXN,2021,5,24.3131
M,END,NAC,MXN,2021,6,23.5784
M,END,NAC,MXN,2021,7,23.6277
M,END,NAC,MXN,2021,8,23.7864
M,END,NAC,MXN,2021,9,23.7439
M,END,NAC,MXN,2021,10,23.8048
M,END,NAC,MXN,2021,11,24.5059
M,END,NAC,MXN,2021,12,23.1438
M,END,NAC,MXN,2022,1,23.1856
M,END,NAC,MXN,2022,2,22.9011
M,END,NAC,MXN,2022,3,22.0903
M,END,NAC,MXN,2022,4,21.4181
M,END,NAC,MXN,2022,5,20.987
M,END,NAC,MXN,2022,6,20.9641
M,END,NAC,MXN,2022,7,20.6745
M,END,NAC,MXN,2022,8,20.2044
M,END,NAC,MXN,2022,9,19.6393
M,END,NAC,MXN,2022,10,19.7122
M,END,NAC,MXN,2022,11,20.0111
M,END,NAC,MXN,2022,12,20.856
M,END,NAC,MXN,2023,1,20.3961
M,END,NAC,MXN,2023,2,19.448
M,END,NAC,MXN,2023,3,19.6392
M,END,NAC,MXN,2023,4,19.8182
M,END,NAC,MXN,2023,5,18.9263
M,END,NAC,MXN,2023,6,18.5614
M,END,NAC,MXN,2023,7,18.4088
M,END,NAC,MXN,2023,8,18.1866
M,END,NAC,MXN,2023,9,18.503
M,END,NAC,MXN,2023,10,19.1551
M,END,NAC,MXN,2023,11,19.0235
M,END,NAC,MXN,2023,12,18.7231
M,END,NAC,MXN,2024,1,18.5817
M,END,NAC,MXN,2024,2,18.4969
M,END,NAC,MXN,2024,3,17.9179
M,END,NAC,MXN,2024,4,18.1895
M,END,NAC,MXN,2024,5,18.4387
M,END,NAC,MXN,2024,6,19.5654
M,END,NAC,MXN,2024,7,20.3317
M,END,NAC,MXN,2024,8,21.7581
M,END,NAC,MXN,2024,9,21.9842
M,END,NAC,MXN,2024,10,21.8087
M,END,NAC,MXN,2024,11,21.537
M,END,NAC,MXN,2024,12,21.5504
M,END,NAC,MXN,2025,1,21.4769
M,END,NAC,MXN,2025,2,21.2191
M,END,NAC,MXN,2025,3,22.0627
M,END,NAC,MXN,2025,4,22.202
M,END,NAC,MXN,2025,5,21.8766
M,END,NAC,MXN,2025,6,22.0899
M,END,NAC,MXN,2025,7,21.5455
M,END,NAC,MXN,2025,8,21.7935
M,END,NAC,MXN,2025,9,21.5314
M,END,NAC,MXN,2025,10,21.4286
M,END,NAC,MXN,2025,11,21.2168
M,END,NAC,MXN,2025,12,21.118
M,END,NAC,MYR,2015,1,4.11
M,END,NAC,MYR,2015,2,4.0576
M,END,NAC,MYR,2015,3,3.9873
M,END,NAC,MYR,2015,4,3.9895
M,END,NAC,MYR,2015,5,4.0195
M,END,NAC,MYR,2015,6,4.2185
M,END,NAC,MYR,2015,7,4.2015
M,END,NAC,MYR,2015,8,4.6998
M,END,NAC,MYR,2015,9,4.9237
M,END,NAC,MYR,2015,10,4.735
M,END,NAC,MYR,2015,11,4.5067
M,END,NAC,MYR,2015,12,4.6959
M,END,NAC,MYR,2016,1,4.5296
M,END,NAC,MYR,2016,2,4.587
M,END,NAC,MYR,2016,3,4.4078
M,END,NAC,MYR,2016,4,4.4546
M,END,NAC,MYR,2016,5,4.594
M,END,NAC,MYR,2016,6,4.4301
M,END,NAC,MYR,2016,7,4.52
M,END,NAC,MYR,2016,8,4.5519
M,END,NAC,MYR,2016,9,4.6148
M,END,NAC,MYR,2016,10,4.597
M,END,NAC,MYR,2016,11,4.7496
M,END,NAC,MYR,2016,12,4.7287
M,END,NAC,MYR,2017,1,4.7608
M,END,NAC,MYR,2017,2,4.7051
M,END,NAC,MYR,2017,3,4.7313
M,END,NAC,MYR,2017,4,4.7447
M,END,NAC,MYR,2017,5,4.8037
M,END,NAC,MYR,2017,6,4.8986
M,END,NAC,MYR,2017,7,5.0209
M,END,NAC,MYR,2017,8,5.0506
M,END,NAC,MYR,2017,9,4.9827
M,END,NAC,MYR,2017,10,4.9252
M,END,NAC,MYR,2017,11,4.8466
M,END,NAC,MYR,2017,12,4.8536
M,END,NAC,MYR,2018,1,4.8578
M,END,NAC,MYR,2018,2,4.793
M,END,NAC,MYR,2018,3,4.7658
M,END,NAC,MYR,2018,4,4.7409
M,END,NAC,MYR,2018,5,4.6562
M,END,NAC,MYR,2018,6,4.708
M,END,NAC,MYR,2018,7,4.7631
M,END,NAC,MYR,2018,8,4.7967
M,END,NAC,MYR,2018,9,4.789
M,END,NAC,MYR,2018,10,4.736
M,END,NAC,MYR,2018,11,4.7532
M,END,NAC,MYR,2018,12,4.7317
M,END,NAC,MYR,2019,1,4.6988
M,END,NAC,MYR,2019,2,4.6446
M,END,NAC,MYR,2019,3,4.5838
M,END,NAC,MYR,2019,4,4.6314
M,END,NAC,MYR,2019,5,4.6747
M,END,NAC,MYR,2019,6,4.7082
M,END,NAC,MYR,2019,7,4.6015
M,END,NAC,MYR,2019,8,4.6412
M,END,NAC,MYR,2019,9,4.5592
M,END,NAC,MYR,2019,10,4.6607
M,END,NAC,MYR,2019,11,4.5882
M,END,NAC,MYR,2019,12,4.5953
M,END,NAC,MYR,2020,1,4.5297
M,END,NAC,MYR,2020,2,4.6263
M,END,NAC,MYR,2020,3,4.733
M,END,NAC,MYR,2020,4,4.6767
M,END,NAC,MYR,2020,5,4.8414
M,END,NAC,MYR,2020,6,4.7989
M,END,NAC,MYR,2020,7,5.023
M,END,NAC,MYR,2020,8,4.9736
M,END,NAC,MYR,2020,9,4.8653
M,END,NAC,MYR,2020,10,4.8588
M,END,NAC,MYR,2020,11,4.8807
M,END,NAC,MYR,2020,12,4.934
M,END,NAC,MYR,2021,1,4.906
M,END,NAC,MYR,2021,2,4.9096
M,END,NAC,MYR,2021,3,4.8618
M,END,NAC,MYR,2021,4,4.9482
M,END,NAC,MYR,2021,5,5.0323
M,END,NAC,MYR,2021,6,4.9336
M,END,NAC,MYR,2021,7,5.018
M,END,NAC,MYR,2021,8,4.9194
M,END,NAC,MYR,2021,9,4.8475
M,END,NAC,MYR,2021,10,4.8222
M,END,NAC,MYR,2021,11,4.7753
M,END,NAC,MYR,2021,12,4.7184
M,END,NAC,MYR,2022,1,4.6693
M,END,NAC,MYR,2022,2,4.7019
M,END,NAC,MYR,2022,3,4.6677
M,END,NAC,MYR,2022,4,4.5886
M,END,NAC,MYR,2022,5,4.6907
M,END,NAC,MYR,2022,6,4.5781
M,END,NAC,MYR,2022,7,4.5386
M,END,NAC,MYR,2022,8,4.4755
M,END,NAC,MYR,2022,9,4.5201
M,END,NAC,MYR,2022,10,4.6873
M,END,NAC,MYR,2022,11,4.6147
M,END,NAC,MYR,2022,12,4.6984
M,END,NAC,MYR,2023,1,4.6211
M,END,NAC,MYR,2023,2,4.7653
M,END,NAC,MYR,2023,3,4.7986
M,END,NAC,MYR,2023,4,4.8981
M,END,NAC,MYR,2023,5,4.9307
M,END,NAC,MYR,2023,6,5.0717
M,END,NAC,MYR,2023,7,4.9703
M,END,NAC,MYR,2023,8,5.0428
M,END,NAC,MYR,2023,9,4.9741
M,END,NAC,MYR,2023,10,5.0594
M,END,NAC,MYR,2023,11,5.0933
M,END,NAC,MYR,2023,12,5.0775
M,END,NAC,MYR,2024,1,5.1259
M,END,NAC,MYR,2024,2,5.1375
M,END,NAC,MYR,2024,3,5.1168
M,END,NAC,MYR,2024,4,5.113
M,END,NAC,MYR,2024,5,5.108
M,END,NAC,MYR,2024,6,5.0501
M,END,NAC,MYR,2024,7,4.9749
M,END,NAC,MYR,2024,8,4.7901
M,END,NAC,MYR,2024,9,4.6167
M,END,NAC,MYR,2024,10,4.7652
M,END,NAC,MYR,2024,11,4.6948
M,END,NAC,MYR,2024,12,4.6454
M,END,NAC,MYR,2025,1,4.6301
M,END,NAC,MYR,2025,2,4.6459
M,END,NAC,MYR,2025,3,4.7992
M,END,NAC,MYR,2025,4,4.9074
M,END,NAC,MYR,2025,5,4.8264
M,END,NAC,MYR,2025,6,4.9365
M,END,NAC,MYR,2025,7,4.8817
M,END,NAC,MYR,2025,8,4.9255
M,END,NAC,MYR,2025,9,4.9412
M,END,NAC,MYR,2025,10,4.8388
M,END,NAC,MYR,2025,11,4.7796
M,END,NAC,MYR,2025,12,4.7682
M,END,NAC,NOK,2015,1,8.8335
M,END,NAC,NOK,2015,2,8.574
M,END,NAC,NOK,2015,3,8.7035
M,END,NAC,NOK,2015,4,8.3845
M,END,NAC,NOK,2015,5,8.536
M,END,NAC,NOK,2015,6,8.791
M,END,NAC,NOK,2015,7,9.0015
M,END,NAC,NOK,2015,8,9.3585
M,END,NAC,NOK,2015,9,9.5245
M,END,NAC,NOK,2015,10,9.393
M,END,NAC,NOK,2015,11,9.1935
M,END,NAC,NOK,2015,12,9.603
M,END,NAC,NOK,2016,1,9.4845
M,END,NAC,NOK,2016,2,9.5043
M,END,NAC,NOK,2016,3,9.4145
M,END,NAC,NOK,2016,4,9.215
M,END,NAC,NOK,2016,5,9.32
M,END,NAC,NOK,2016,6,9.3008
M,END,NAC,NOK,2016,7,9.5092
M,END,NAC,NOK,2016,8,9.2765
M,END,NAC,NOK,2016,9,8.9865
M,END,NAC,NOK,2016,10,9.0345
M,END,NAC,NOK,2016,11,9.019
M,END,NAC,NOK,2016,12,9.0863
M,END,NAC,NOK,2017,1,8.888
M,END,NAC,NOK,2017,2,8.8693
M,END,NAC,NOK,2017,3,9.1683
M,END,NAC,NOK,2017,4,9.3243
M,END,NAC,NOK,2017,5,9.4388
M,END,NAC,NOK,2017,6,9.5713
M,END,NAC,NOK,2017,7,9.305
M,END,NAC,NOK,2017,8,9.279
M,END,NAC,NOK,2017,9,9.4125
M,END,NAC,NOK,2017,10,9.5238
M,END,NAC,NOK,2017,11,9.8398
M,END,NAC,NOK,2017,12,9.8403
M,END,NAC,NOK,2018,1,9.562
M,END,NAC,NOK,2018,2,9.6153
M,END,NAC,NOK,2018,3,9.677
M,END,NAC,NOK,2018,4,9.662
M,END,NAC,NOK,2018,5,9.5375
M,END,NAC,NOK,2018,6,9.5115
M,END,NAC,NOK,2018,7,9.5338
M,END,NAC,NOK,2018,8,9.7148
M,END,NAC,NOK,2018,9,9.4665
M,END,NAC,NOK,2018,10,9.5528
M,END,NAC,NOK,2018,11,9.74
M,END,NAC,NOK,2018,12,9.9483
M,END,NAC,NOK,2019,1,9.6623
M,END,NAC,NOK,2019,2,9.7268
M,END,NAC,NOK,2019,3,9.659
M,END,NAC,NOK,2019,4,9.6678
M,END,NAC,NOK,2019,5,9.7915
M,END,NAC,NOK,2019,6,9.6938
M,END,NAC,NOK,2019,7,9.7778
M,END,NAC,NOK,2019,8,10.038
M,END,NAC,NOK,2019,9,9.8953
M,END,NAC,NOK,2019,10,10.252
M,END,NAC,NOK,2019,11,10.1045
M,END,NAC,NOK,2019,12,9.8638
M,END,NAC,NOK,2020,1,10.1893
M,END,NAC,NOK,2020,2,10.3888
M,END,NAC,NOK,2020,3,11.51
M,END,NAC,NOK,2020,4,11.184
M,END,NAC,NOK,2020,5,10.788
M,END,NAC,NOK,2020,6,10.912
M,END,NAC,NOK,2020,7,10.7323
M,END,NAC,NOK,2020,8,10.455
M,END,NAC,NOK,2020,9,11.1008
M,END,NAC,NOK,2020,10,11.094
M,END,NAC,NOK,2020,11,10.561
M,END,NAC,NOK,2020,12,10.4703
M,END,NAC,NOK,2021,1,10.343
M,END,NAC,NOK,2021,2,10.4012
M,END,NAC,NOK,2021,3,9.9955
M,END,NAC,NOK,2021,4,9.9533
M,END,NAC,NOK,2021,5,10.2183
M,END,NAC,NOK,2021,6,10.1717
M,END,NAC,NOK,2021,7,10.4405
M,END,NAC,NOK,2021,8,10.26
M,END,NAC,NOK,2021,9,10.165
M,END,NAC,NOK,2021,10,9.7495
M,END,NAC,NOK,2021,11,10.2795
M,END,NAC,NOK,2021,12,9.9888
M,END,NAC,NOK,2022,1,10.0085
M,END,NAC,NOK,2022,2,9.9465
M,END,NAC,NOK,2022,3,9.711
M,END,NAC,NOK,2022,4,9.7525
M,END,NAC,NOK,2022,5,10.0983
M,END,NAC,NOK,2022,6,10.3485
M,END,NAC,NOK,2022,7,9.8773
M,END,NAC,NOK,2022,8,9.9388
M,END,NAC,NOK,2022,9,10.5838
M,END,NAC,NOK,2022,10,10.3028
M,END,NAC,NOK,2022,11,10.2648
M,END,NAC,NOK,2022,12,10.5138
M,END,NAC,NOK,2023,1,10.9083
M,END,NAC,NOK,2023,2,10.9713
M,END,NAC,NOK,2023,3,11.394
M,END,NAC,NOK,2023,4,11.791
M,END,NAC,NOK,2023,5,12.0045
M,END,NAC,NOK,2023,6,11.704
M,END,NAC,NOK,2023,7,11.1805
M,END,NAC,NOK,2023,8,11.58
M,END,NAC,NOK,2023,9,11.2535
M,END,NAC,NOK,2023,10,11.8735
M,END,NAC,NOK,2023,11,11.72
M,END,NAC,NOK,2023,12,11.2405
M,END,NAC,NOK,2024,1,11.351
M,END,NAC,NOK,2024,2,11.492
M,END,NAC,NOK,2024,3,11.699
M,END,NAC,NOK,2024,4,11.815
M,END,NAC,NOK,2024,5,11.383
M,END,NAC,NOK,2024,6,11.3965
M,END,NAC,NOK,2024,7,11.8175
M,END,NAC,NOK,2024,8,11.662
M,END,NAC,NOK,2024,9,11.7645
M,END,NAC,NOK,2024,10,11.9385
M,END,NAC,NOK,2024,11,11.6805
M,END,NAC,NOK,2024,12,11.795
M,END,NAC,NOK,2025,1,11.7373
M,END,NAC,NOK,2025,2,11.7245
M,END,NAC,NOK,2025,3,11.413
M,END,NAC,NOK,2025,4,11.809
M,END,NAC,NOK,2025,5,11.5408
M,END,NAC,NOK,2025,6,11.8345
M,END,NAC,NOK,2025,7,11.774
M,END,NAC,NOK,2025,8,11.7465
M,END,NAC,NOK,2025,9,11.7265
M,END,NAC,NOK,2025,10,11.6485
M,END,NAC,NOK,2025,11,11.7645
M,END,NAC,NOK,2025,12,11.843
M,END,NAC,NZD,2015,1,1.5568
M,END,NAC,NZD,2015,2,1.4849
M,END,NAC,NZD,2015,3,1.4388
M,END,NAC,NZD,2015,4,1.4727
M,END,NAC,NZD,2015,5,1.5405
M,END,NAC,NZD,2015,6,1.6548
M,END,NAC,NZD,2015,7,1.6769
M,END,NAC,NZD,2015,8,1.7536
M,END,NAC,NZD,2015,9,1.7568
M,END,NAC,NZD,2015,10,1.6369
M,END,NAC,NZD,2015,11,1.612
M,END,NAC,NZD,2015,12,1.5923
M,END,NAC,NZD,2016,1,1.6788
M,END,NAC,NZD,2016,2,1.6557
M,END,NAC,NZD,2016,3,1.6411
M,END,NAC,NZD,2016,4,1.6357
M,END,NAC,NZD,2016,5,1.6516
M,END,NAC,NZD,2016,6,1.5616
M,END,NAC,NZD,2016,7,1.5615
M,END,NAC,NZD,2016,8,1.5353
M,END,NAC,NZD,2016,9,1.5369
M,END,NAC,NZD,2016,10,1.5313
M,END,NAC,NZD,2016,11,1.4911
M,END,NAC,NZD,2016,12,1.5158
M,END,NAC,NZD,2017,1,1.4709
M,END,NAC,NZD,2017,2,1.4707
M,END,NAC,NZD,2017,3,1.5309
M,END,NAC,NZD,2017,4,1.5897
M,END,NAC,NZD,2017,5,1.5789
M,END,NAC,NZD,2017,6,1.5554
M,END,NAC,NZD,2017,7,1.5672
M,END,NAC,NZD,2017,8,1.6571
M,END,NAC,NZD,2017,9,1.6354
M,END,NAC,NZD,2017,10,1.7005
M,END,NAC,NZD,2017,11,1.7319
M,END,NAC,NZD,2017,12,1.685
M,END,NAC,NZD,2018,1,1.6803
M,END,NAC,NZD,2018,2,1.6905
M,END,NAC,NZD,2018,3,1.7098
M,END,NAC,NZD,2018,4,1.7145
M,END,NAC,NZD,2018,5,1.6681
M,END,NAC,NZD,2018,6,1.7247
M,END,NAC,NZD,2018,7,1.7213
M,END,NAC,NZD,2018,8,1.7559
M,END,NAC,NZD,2018,9,1.7505
M,END,NAC,NZD,2018,10,1.7322
M,END,NAC,NZD,2018,11,1.6556
M,END,NAC,NZD,2018,12,1.7056
M,END,NAC,NZD,2019,1,1.6607
M,END,NAC,NZD,2019,2,1.6685
M,END,NAC,NZD,2019,3,1.65
M,END,NAC,NZD,2019,4,1.6805
M,END,NAC,NZD,2019,5,1.7134
M,END,NAC,NZD,2019,6,1.696
M,END,NAC,NZD,2019,7,1.6883
M,END,NAC,NZD,2019,8,1.749
M,END,NAC,NZD,2019,9,1.7375
M,END,NAC,NZD,2019,10,1.7359
M,END,NAC,NZD,2019,11,1.709
M,END,NAC,NZD,2019,12,1.6653
M,END,NAC,NZD,2020,1,1.7083
M,END,NAC,NZD,2020,2,1.7608
M,END,NAC,NZD,2020,3,1.8417
M,END,NAC,NZD,2020,4,1.7705
M,END,NAC,NZD,2020,5,1.7863
M,END,NAC,NZD,2020,6,1.748
M,END,NAC,NZD,2020,7,1.7771
M,END,NAC,NZD,2020,8,1.7728
M,END,NAC,NZD,2020,9,1.7799
M,END,NAC,NZD,2020,10,1.7565
M,END,NAC,NZD,2020,11,1.7027
M,END,NAC,NZD,2020,12,1.6984
M,END,NAC,NZD,2021,1,1.6863
M,END,NAC,NZD,2021,2,1.6622
M,END,NAC,NZD,2021,3,1.6769
M,END,NAC,NZD,2021,4,1.6738
M,END,NAC,NZD,2021,5,1.6799
M,END,NAC,NZD,2021,6,1.7026
M,END,NAC,NZD,2021,7,1.699
M,END,NAC,NZD,2021,8,1.676
M,END,NAC,NZD,2021,9,1.6858
M,END,NAC,NZD,2021,10,1.6255
M,END,NAC,NZD,2021,11,1.6644
M,END,NAC,NZD,2021,12,1.6579
M,END,NAC,NZD,2022,1,1.6983
M,END,NAC,NZD,2022,2,1.6628
M,END,NAC,NZD,2022,3,1.6014
M,END,NAC,NZD,2022,4,1.6119
M,END,NAC,NZD,2022,5,1.6459
M,END,NAC,NZD,2022,6,1.6705
M,END,NAC,NZD,2022,7,1.6283
M,END,NAC,NZD,2022,8,1.6322
M,END,NAC,NZD,2022,9,1.7177
M,END,NAC,NZD,2022,10,1.7099
M,END,NAC,NZD,2022,11,1.6634
M,END,NAC,NZD,2022,12,1.6798
M,END,NAC,NZD,2023,1,1.6858
M,END,NAC,NZD,2023,2,1.7216
M,END,NAC,NZD,2023,3,1.7392
M,END,NAC,NZD,2023,4,1.7864
M,END,NAC,NZD,2023,5,1.7793
M,END,NAC,NZD,2023,6,1.7858
M,END,NAC,NZD,2023,7,1.7773
M,END,NAC,NZD,2023,8,1.8259
M,END,NAC,NZD,2023,9,1.7575
M,END,NAC,NZD,2023,10,1.8224
M,END,NAC,NZD,2023,11,1.7762
M,END,NAC,NZD,2023,12,1.7504
M,END,NAC,NZD,2024,1,1.7705
M,END,NAC,NZD,2024,2,1.7807
M,END,NAC,NZD,2024,3,1.8092
M,END,NAC,NZD,2024,4,1.8035
M,END,NAC,NZD,2024,5,1.7696
M,END,NAC,NZD,2024,6,1.7601
M,END,NAC,NZD,2024,7,1.8289
M,END,NAC,NZD,2024,8,1.7709
M,END,NAC,NZD,2024,9,1.7616
M,END,NAC,NZD,2024,10,1.822
M,END,NAC,NZD,2024,11,1.7873
M,END,NAC,NZD,2024,12,1.8532
M,END,NAC,NZD,2025,1,1.8391
M,END,NAC,NZD,2025,2,1.8579
M,END,NAC,NZD,2025,3,1.9035
M,END,NAC,NZD,2025,4,1.9219
M,END,NAC,NZD,2025,5,1.9017
M,END,NAC,NZD,2025,6,1.9334
M,END,NAC,NZD,2025,7,1.9375
M,END,NAC,NZD,2025,8,1.9811
M,END,NAC,NZD,2025,9,2.0257
M,END,NAC,NZD,2025,10,2.0212
M,END,NAC,NZD,2025,11,2.0247
M,END,NAC,NZD,2025,12,2.038
M,END,NAC,PHP,2015,1,49.934
M,END,NAC,PHP,2015,2,49.486
M,END,NAC,PHP,2015,3,48.057
M,END,NAC,PHP,2015,4,50.088
M,END,NAC,PHP,2015,5,48.949
M,END,NAC,PHP,2015,6,50.474
M,END,NAC,PHP,2015,7,50.146
M,END,NAC,PHP,2015,8,52.487
M,END,NAC,PHP,2015,9,52.347
M,END,NAC,PHP,2015,10,51.492
M,END,NAC,PHP,2015,11,49.921
M,END,NAC,PHP,2015,12,50.999
M,END,NAC,PHP,2016,1,52.082
M,END,NAC,PHP,2016,2,51.615
M,END,NAC,PHP,2016,3,52.284
M,END,NAC,PHP,2016,4,53.504
M,END,NAC,PHP,2016,5,52.149
M,END,NAC,PHP,2016,6,52.241
M,END,NAC,PHP,2016,7,52.431
